,datetime,year,month,day,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,commit_count,unique_committer_count,Total_count,Status
368,2017-03-19,2017,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,23.0,0.0
369,2017-03-26,2017,3,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0
370,2017-04-02,2017,4,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,31.0,1.0
371,2017-04-09,2017,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,16.0,0.0
372,2017-04-16,2017,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
373,2017-04-23,2017,4,23,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0
374,2017-04-30,2017,4,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,19.0,1.0
375,2017-05-07,2017,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0
376,2017-05-14,2017,5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,16.0,1.0
377,2017-05-21,2017,5,21,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0
378,2017-05-28,2017,5,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0
379,2017-06-04,2017,6,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
380,2017-06-11,2017,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,2017-06-18,2017,6,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
382,2017-06-25,2017,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
383,2017-07-02,2017,7,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
384,2017-07-09,2017,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0
385,2017-07-16,2017,7,16,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,20.0,1.0
386,2017-07-23,2017,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2017-07-30,2017,7,30,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,23.0,1.0
388,2017-08-06,2017,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,12.0,0.0
389,2017-08-13,2017,8,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,14.0,1.0
390,2017-08-20,2017,8,20,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.0,0.0
391,2017-08-27,2017,8,27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
392,2017-09-03,2017,9,3,7.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,14.0,2.0,33.0,1.0
393,2017-09-10,2017,9,10,5.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,1.0,33.0,1.0
394,2017-09-17,2017,9,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,19.0,0.0
395,2017-09-24,2017,9,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0
396,2017-10-01,2017,10,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
397,2017-10-08,2017,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,2017-10-15,2017,10,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0
399,2017-10-22,2017,10,22,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0
400,2017-10-29,2017,10,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,1.0
401,2017-11-05,2017,11,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0
402,2017-11-12,2017,11,12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
403,2017-11-19,2017,11,19,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,1.0
404,2017-11-26,2017,11,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,25.0,1.0
405,2017-12-03,2017,12,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,31.0,1.0
406,2017-12-10,2017,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,18.0,0.0
407,2017-12-17,2017,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,37.0,1.0
408,2017-12-24,2017,12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,30.0,0.0
409,2017-12-31,2017,12,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,2018-01-07,2018,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,23.0,1.0
411,2018-01-14,2018,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,25.0,1.0
412,2018-01-21,2018,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,0.0
413,2018-01-28,2018,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,33.0,1.0
414,2018-02-04,2018,2,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,12.0,0.0
415,2018-02-11,2018,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,21.0,1.0
416,2018-02-18,2018,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0
417,2018-02-25,2018,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,18.0,1.0
418,2018-03-04,2018,3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,18.0,1.0
419,2018-03-11,2018,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,11.0,0.0
420,2018-03-18,2018,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,0.0
421,2018-03-25,2018,3,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,11.0,1.0
422,2018-04-01,2018,4,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0
423,2018-04-08,2018,4,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
424,2018-04-15,2018,4,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,19.0,1.0
425,2018-04-22,2018,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,53.0,1.0
426,2018-04-29,2018,4,29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,22.0,0.0
427,2018-05-06,2018,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,40.0,1.0
428,2018-05-13,2018,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0
429,2018-05-20,2018,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,32.0,1.0
430,2018-05-27,2018,5,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,19.0,0.0
431,2018-06-03,2018,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0
432,2018-06-10,2018,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,11.0,1.0
433,2018-06-17,2018,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
434,2018-06-24,2018,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,25.0,1.0
435,2018-07-01,2018,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,21.0,0.0
436,2018-07-08,2018,7,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,11.0,0.0
437,2018-07-15,2018,7,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0
438,2018-07-22,2018,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,35.0,1.0
439,2018-07-29,2018,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,20.0,0.0
440,2018-08-05,2018,8,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,21.0,1.0
441,2018-08-12,2018,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,0.0
442,2018-08-19,2018,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0
443,2018-08-26,2018,8,26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,1.0
444,2018-09-02,2018,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,19.0,1.0
445,2018-09-09,2018,9,9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,13.0,0.0
446,2018-09-16,2018,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,2018-09-23,2018,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,15.0,1.0
448,2018-09-30,2018,9,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,2018-10-07,2018,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,1.0
450,2018-10-14,2018,10,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0
451,2018-10-21,2018,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0
452,2018-10-28,2018,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2018-11-04,2018,11,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
454,2018-11-11,2018,11,11,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
455,2018-11-18,2018,11,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2018-11-25,2018,11,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
457,2018-12-02,2018,12,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
458,2018-12-09,2018,12,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0
459,2018-12-16,2018,12,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
460,2018-12-23,2018,12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0
461,2018-12-30,2018,12,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2019-01-06,2019,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,2019-01-13,2019,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
464,2019-01-20,2019,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,2019-01-27,2019,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,2019-02-03,2019,2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,9.0,1.0
467,2019-02-10,2019,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,2019-02-17,2019,2,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,35.0,1.0
469,2019-02-24,2019,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,12.0,0.0
470,2019-03-03,2019,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,27.0,1.0
471,2019-03-10,2019,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2019-03-17,2019,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,2019-03-24,2019,3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,2019-03-31,2019,3,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,2019-04-07,2019,4,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
476,2019-04-14,2019,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2019-04-21,2019,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478,2019-04-28,2019,4,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
479,2019-05-05,2019,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,1.0
480,2019-05-12,2019,5,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0
481,2019-05-19,2019,5,19,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,11.0,1.0
482,2019-05-26,2019,5,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,2019-06-02,2019,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,12.0,1.0
484,2019-06-09,2019,6,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,22.0,1.0
485,2019-06-16,2019,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0
486,2019-06-23,2019,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2019-06-30,2019,6,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
488,2019-07-07,2019,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
489,2019-07-14,2019,7,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
490,2019-07-21,2019,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0
491,2019-07-28,2019,7,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,9.0,1.0
492,2019-08-04,2019,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,1.0
493,2019-08-11,2019,8,11,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0
494,2019-08-18,2019,8,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0
495,2019-08-25,2019,8,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,20.0,1.0
496,2019-09-01,2019,9,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,21.0,1.0
497,2019-09-08,2019,9,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,16.0,0.0
498,2019-09-15,2019,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,0.0
499,2019-09-22,2019,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,2019-09-29,2019,9,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0
501,2019-10-06,2019,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0
502,2019-10-13,2019,10,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
503,2019-10-20,2019,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,21.0,1.0
504,2019-10-27,2019,10,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,20.0,0.0
505,2019-11-03,2019,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,22.0,1.0
506,2019-11-10,2019,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,12.0,0.0
507,2019-11-17,2019,11,17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,15.0,1.0
508,2019-11-24,2019,11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2019-12-01,2019,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0
510,2019-12-08,2019,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,19.0,1.0
511,2019-12-15,2019,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2019-12-22,2019,12,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,20.0,1.0
513,2019-12-29,2019,12,29,,,,,,,,,,3.0,2.0,5.0,0.0
514,2020-01-05,2020,1,5,,,,,,,,,,0.0,0.0,0.0,0.0
515,2020-01-12,2020,1,12,,,,,,,,,,5.0,2.0,7.0,1.0
516,2020-01-19,2020,1,19,,,,,,,,,,9.0,2.0,11.0,1.0
517,2020-01-26,2020,1,26,,,,,,,,,,18.0,2.0,20.0,1.0
518,2020-02-02,2020,2,2,,,,,,,,,,13.0,2.0,15.0,0.0
519,2020-02-09,2020,2,9,,,,,,,,,,19.0,1.0,20.0,1.0
520,2020-02-16,2020,2,16,,,,,,,,,,21.0,1.0,22.0,1.0
521,2020-02-23,2020,2,23,,,,,,,,,,0.0,0.0,0.0,0.0
522,2020-03-01,2020,3,1,,,,,,,,,,9.0,1.0,10.0,1.0
523,2020-03-08,2020,3,8,,,,,,,,,,4.0,3.0,7.0,0.0
524,2020-03-15,2020,3,15,,,,,,,,,,11.0,1.0,12.0,1.0
525,2020-03-22,2020,3,22,,,,,,,,,,3.0,1.0,4.0,0.0
526,2020-03-29,2020,3,29,,,,,,,,,,6.0,1.0,7.0,1.0
527,2020-04-05,2020,4,5,,,,,,,,,,5.0,1.0,6.0,0.0
528,2020-04-12,2020,4,12,,,,,,,,,,0.0,0.0,0.0,0.0
529,2020-04-19,2020,4,19,,,,,,,,,,6.0,2.0,8.0,1.0
530,2020-04-26,2020,4,26,,,,,,,,,,1.0,1.0,2.0,0.0
531,2020-05-03,2020,5,3,,,,,,,,,,1.0,1.0,2.0,1.0
532,2020-05-10,2020,5,10,,,,,,,,,,0.0,0.0,0.0,0.0
533,2020-05-17,2020,5,17,,,,,,,,,,20.0,2.0,22.0,1.0
534,2020-05-24,2020,5,24,,,,,,,,,,13.0,2.0,15.0,0.0
535,2020-05-31,2020,5,31,,,,,,,,,,14.0,2.0,16.0,1.0
536,2020-06-07,2020,6,7,,,,,,,,,,3.0,2.0,5.0,0.0
537,2020-06-14,2020,6,14,,,,,,,,,,10.0,1.0,11.0,1.0
538,2020-06-21,2020,6,21,,,,,,,,,,0.0,0.0,0.0,0.0
539,2020-06-28,2020,6,28,,,,,,,,,,0.0,0.0,0.0,1.0
540,2020-07-05,2020,7,5,,,,,,,,,,7.0,1.0,8.0,1.0
541,2020-07-12,2020,7,12,,,,,,,,,,14.0,2.0,16.0,1.0
542,2020-07-19,2020,7,19,,,,,,,,,,8.0,1.0,9.0,0.0
543,2020-07-26,2020,7,26,,,,,,,,,,2.0,1.0,3.0,0.0
544,2020-08-02,2020,8,2,,,,,,,,,,11.0,3.0,14.0,1.0
545,2020-08-09,2020,8,9,,,,,,,,,,0.0,0.0,0.0,0.0
546,2020-08-16,2020,8,16,,,,,,,,,,0.0,0.0,0.0,1.0
547,2020-08-23,2020,8,23,,,,,,,,,,0.0,0.0,0.0,1.0
548,2020-08-30,2020,8,30,,,,,,,,,,0.0,0.0,0.0,1.0
549,2020-09-06,2020,9,6,,,,,,,,,,0.0,0.0,0.0,1.0
550,2020-09-13,2020,9,13,,,,,,,,,,0.0,0.0,0.0,1.0
551,2020-09-20,2020,9,20,,,,,,,,,,2.0,1.0,3.0,1.0
552,2020-09-27,2020,9,27,,,,,,,,,,0.0,0.0,0.0,0.0
553,2020-10-04,2020,10,4,,,,,,,,,,1.0,1.0,2.0,1.0
554,2020-10-11,2020,10,11,,,,,,,,,,4.0,1.0,5.0,1.0
555,2015-03-01,2015,3,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,
556,2015-03-08,2015,3,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,
557,2015-03-15,2015,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
558,2015-03-22,2015,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
559,2015-03-29,2015,3,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,
560,2015-04-05,2015,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
561,2015-04-12,2015,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0
